month,division,line,period,num_passengers,additional_platform_time,additional_train_time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer_journey_time
2024-12-01T00:00:00.000,B DIVISION,B,peak,2911606.0,1.7316356,1.1212695,5041840.0,3264694.5,682857.75,0.23452958,0.7654704
2024-12-01T00:00:00.000,B DIVISION,C,offpeak,2612227.2,2.14858,0.6569301,5612579.5,1716050.6,495382.34,0.18963984,0.8103602
2024-12-01T00:00:00.000,B DIVISION,C,peak,2254546.5,1.9919666,0.40765437,4490981.5,919075.75,378889.12,0.16805558,0.8319444
2024-12-01T00:00:00.000,B DIVISION,D,offpeak,3017434.0,1.4033973,0.84956205,4234659.0,2563497.2,691994.6,0.22933215,0.77066785
2024-12-01T00:00:00.000,B DIVISION,D,peak,2853317.8,1.2143877,0.9392878,3465034.0,2680086.5,588467.6,0.20623976,0.79376024
2024-12-01T00:00:00.000,B DIVISION,E,offpeak,3565661.0,1.4916927,0.08730408,5318870.5,311296.75,605021.7,0.16968009,0.83031994
2024-12-01T00:00:00.000,B DIVISION,E,peak,4059400.8,1.7897754,-0.6252351,7265415.5,-2538079.8,580803.4,0.14307614,0.8569239
2024-12-01T00:00:00.000,B DIVISION,F,offpeak,4265109.0,2.489218,0.27748182,10616786.0,1183490.2,1063169.1,0.24927127,0.7507287
2024-12-01T00:00:00.000,B DIVISION,F,peak,4928532.0,2.375978,-0.34841362,11710084.0,-1717167.8,921883.8,0.18705037,0.8129496
2024-12-01T00:00:00.000,B DIVISION,G,offpeak,1359405.6,1.8876348,1.0775381,2566061.2,1464811.4,262920.06,0.1934081,0.8065919
2024-12-01T00:00:00.000,B DIVISION,G,peak,1537754.5,1.4783454,0.6790631,2273332.2,1044232.25,267223.2,0.17377493,0.82622504
2024-12-01T00:00:00.000,B DIVISION,JZ,offpeak,1477835.5,1.4524089,0.52393293,2146421.5,774286.7,288955.62,0.19552626,0.80447376
2024-12-01T00:00:00.000,B DIVISION,JZ,peak,1563652.5,1.4040341,0.7525789,2195421.5,1176771.9,327864.22,0.20967844,0.7903215
2024-12-01T00:00:00.000,B DIVISION,L,offpeak,2786963.8,0.89251953,0.6581386,2487419.5,1834208.4,256322.78,0.09197205,0.90802795
2024-12-01T00:00:00.000,B DIVISION,L,peak,2952364.2,0.9769491,0.592964,2884309.8,1750645.9,278457.62,0.094316825,0.90568316
2024-12-01T00:00:00.000,B DIVISION,M,offpeak,1860038.6,2.159854,0.13195711,4017411.5,245445.33,405896.97,0.21821964,0.78178036
2024-12-01T00:00:00.000,B DIVISION,M,peak,2132369.8,1.9315752,0.06498839,4118832.2,138579.27,434743.28,0.20387802,0.796122
2024-12-01T00:00:00.000,B DIVISION,N,offpeak,2671730.8,1.4836915,0.8127969,3964024.0,2171574.5,564546.4,0.21130362,0.78869635
2024-12-01T00:00:00.000,B DIVISION,N,peak,2978124.5,1.5859555,0.77863514,4723173.0,2318872.2,581378.94,0.19521646,0.8047835
2024-12-01T00:00:00.000,B DIVISION,Q,offpeak,3273206.8,1.489177,0.7693328,4874384.0,2518185.2,711102.25,0.21724942,0.7827506
2024-12-01T00:00:00.000,B DIVISION,Q,peak,3641934.2,1.5595517,1.1343263,5679784.5,4131142.0,838218.8,0.2301576,0.7698424
2024-12-01T00:00:00.000,B DIVISION,R,offpeak,3487791.5,2.1356428,0.12155514,7448676.5,423959.0,810239.44,0.2323073,0.7676927
2024-12-01T00:00:00.000,B DIVISION,R,peak,4011274.0,2.3063462,0.042992104,9251386.0,172453.12,920945.7,0.22958931,0.77041066
2024-12-01T00:00:00.000,B DIVISION,S Fkln,offpeak,194860.36,0.220359,0.041960016,42939.234,8176.3438,6360.0054,0.032638784,0.9673612
2024-12-01T00:00:00.000,B DIVISION,S Fkln,peak,194189.34,0.5707303,0.057167325,110829.74,11101.285,9461.589,0.048723523,0.9512765
2024-12-01T00:00:00.000,B DIVISION,S Rock,offpeak,26513.352,1.2623241,-0.90806454,33468.44,-24075.834,3445.474,0.12995242,0.87004757
2024-12-01T00:00:00.000,B DIVISION,S Rock,peak,19257.482,0.8787027,-1.183044,16921.602,-22782.447,1812.6135,0.09412515,0.90587485
2024-12-01T00:00:00.000,B DIVISION,W,offpeak,1265461.6,0.9385583,0.2576316,1187709.5,326022.94,142330.02,0.112472795,0.8875272
2024-12-01T00:00:00.000,B DIVISION,W,peak,1560615.4,1.0150304,0.01021146,1584072.1,15936.161,157289.64,0.10078694,0.8992131
